listing_id,listing_date,city,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,waterfront
3442,2024-01-16,Seattle,"$469,000",3.0,2.0,1950,9670.0,2.0,3.0,1989.0,0
1597,2024-05-13,Kirkland,"$539,000",1.0,1.0,1830,13840.0,2.0,3.0,1971.0,1
1003,2024-06-17,Renton,"$156,000",0.0,1.5,730,2560.0,2.0,3.0,1921.0,0
2326,2024-01-25,Renton,"$807,000",6.0,4.5,3230,16030.0,1.0,5.0,1953.0,1
1306,2024-04-18, Bellevue,"$773,000",3.0,2.0,2610,7750.0,1.5,4.0,1986.0,0
3567,2024-06-18,Seattle,"$331,000",3.0,2.5,1450,31230.0,1.0,3.0,1924.0,0
3812,2024-03-28,Renton,"$493,000",3.0,1.5,2280,21560.0,1.0,3.0,2020.0,0
3348,2024-06-06,Kirkland,"$326,000",2.0,1.5,1110,20870.0,2.0,4.0,1961.0,0
3761,2024-05-02,Redmond,"$1,009,000",4.0,4.0,3140,22680.0,1.0,1.0,1957.0,1
3930,2024-04-03,Redmond,"$415,000",2.0,2.0,1320,7470.0,2.0,3.0,1936.0,0
2779,2024-03-24,Seattle,"$367,000",3.0,2.0,1560,4780.0,2.0,5.0,1908.0,0
3306,2024-03-06,Seattle,"$290,000",2.0,1.0,1470,,1.5,4.0,1901.0,0
1431,2024-05-27,Renton,"$251,000",2.0,1.5,1370,10810.0,1.0,3.0,2003.0,0
1585,2024-02-28, Renton,"$262,000",2.0,2.0,1860,10150.0,1.0,2.0,1964.0,0
3954,2024-03-13,Renton,"$457,000",3.0,2.5,2160,5080.0,2.0,3.0,2020.0,0
2532,2024-01-01, Seattle,"$707,000",4.0,4.0,2680,7180.0,1.5,3.0,1914.0,0
2590,2024-04-02,Seattle,"$444,000",3.0,2.5,1810,7230.0,2.0,4.0,2004.0,0
3223,2024-01-19,Bellevue,"$474,000",1.0,1.0,1400,23740.0,1.5,3.0,2018.0,0
3674,2024-06-10,Bellevue,"$543,000",4.0,2.5,1760,8500.0,1.0,4.0,1955.0,0
2546,2024-03-24,Bellevue,"$712,000",2.0,1.5,2480,4460.0,1.5,4.0,2023.0,0
2145,2024-06-13,Bellevue,"$532,000",2.0,2.5,1610,6150.0,2.0,4.0,2017.0,0
1761,2024-03-31,Kirkland,"$556,000",2.0,3.0,1200,3400.0,1.0,3.0,2016.0,1
3857,2024-05-22,Redmond,"$724,000",4.0,2.5,3080,19050.0,3.0,3.0,1959.0,0
3130,2024-01-10,Seattle,"$375,000",3.0,,1350,15960.0,2.0,3.0,1914.0,0
1475,2024-05-17,Seattle,"$880,000",5.0,2.5,3410,8290.0,1.0,3.0,1991.0,0
2435,2024-01-16,Seattle,"$338,000",3.0,2.0,1790,7770.0,2.0,3.0,1912.0,0
2284,2024-03-05,Redmond,"$783,000",3.0,2.5,2900,13860.0,1.5,3.0,1967.0,0
1985,2024-03-26,Seattle,"$322,000",2.0,2.0,1510,14770.0,1.0,2.0,1920.0,0
3278,2024-06-20,Seattle,"$660,000",3.0,2.5,2170,8180.0,1.0,3.0,1955.0,0
1279,2024-03-13,Renton,"$380,000",4.0,2.5,1860,5030.0,2.0,3.0,1921.0,0
1152,2024-06-10,Renton,"$302,000",2.0,1.5,1610,5550.0,1.0,3.0,1976.0,0
3404,2024-04-27,Renton,"$536,000",4.0,,2510,8710.0,2.0,,2000.0,0
2378,2024-06-29,Renton,"$423,000",2.0,1.5,2130,10490.0,2.0,3.0,2020.0,0
2516,2024-03-29,Seattle,"$797,000",5.0,4.0,3100,8550.0,3.0,3.0,1922.0,0
2084,2024-06-07,Kirkland,"$870,000",6.0,4.0,3220,7510.0,1.5,3.0,1915.0,0
3935,2024-03-16,Redmond,"$821,000",5.0,3.5,3020,21380.0,1.5,2.0,,0
2749,2024-06-01,Bellevue,"$621,000",3.0,3.5,1970,11430.0,1.5,4.0,1934.0,0
2431,2024-04-08,Renton,"$291,000",3.0,2.5,1540,8140.0,2.0,4.0,1946.0,0
3458,2024-02-25,Seattle,"$804,000",5.0,3.5,3330,5980.0,1.5,5.0,1999.0,0
1700,2024-01-28,Seattle,"$284,000",2.0,2.0,1510,4310.0,3.0,4.0,1934.0,0
1373,2024-04-28,Bellevue,"$645,000",,3.5,"2,280 sqft",20260.0,2.0,4.0,,0
3297,2024-03-10,Kirkland,"$453,000",3.0,1.5,1700,5640.0,1.0,1.0,2019.0,0
2160,2024-06-30,Kirkland,"$452,000",3.0,2.5,1450,13730.0,2.0,5.0,1925.0,0
1143,2024-03-13,Renton,"$301,000",1.0,1.0,1410,28740.0,2.5,3.0,1905.0,0
1856,2024-05-02,Bellevue,"$965,000",4.0,3.5,3550,8070.0,1.0,4.0,1912.0,0
2443,2024-01-19,Seattle ,"$225,000",1.0,1.5,880,,2.0,3.0,1994.0,0
1100,2024-05-25,Renton,"$264,000",3.0,3.0,1240,9820.0,2.0,4.0,1903.0,0
2719,2024-06-30,Redmond,"$691,000",3.0,2.5,2690,,1.0,4.0,1923.0,0
3204,2024-05-07,Seattle,"$543,000",2.0,1.0,2200,4190.0,1.0,3.0,1986.0,0
2870,2024-03-11,Kirkland,"$531,000",,2.0,1890,9920.0,1.0,5.0,1955.0,0
2878,2024-03-28,Seattle ,"$575,000",3.0,2.5,1950,5480.0,1.0,5.0,2000.0,0
3825,2024-01-24,Renton,"$406,000",3.0,1.5,1780,7860.0,2.0,4.0,1985.0,0
3054,2024-02-10,Kirkland,"$689,000",3.0,3.0,2180,6340.0,2.0,,,0
1849,2024-05-23,Seattle,"$290,000",1.0,1.0,990,7670.0,1.5,5.0,2018.0,0
1736,2024-06-02,Redmond,"$182,000",1.0,1.5,"1,040 sqft",6640.0,1.5,3.0,1917.0,0
2189,2024-02-05,Seattle,"$637,000",4.0,2.5,2460,9400.0,1.0,5.0,1945.0,0
2298,2024-02-01,Seattle,"$733,000",,3.5,2860,8300.0,1.0,3.0,1913.0,0
3863,2024-02-18,Seattle,"$529,000",,3.5,2180,5030.0,2.0,4.0,1922.0,0
3395,2024-05-01,Redmond,"$323,000",2.0,1.5,1430,4810.0,2.0,5.0,,0
1644,2024-04-03,Seattle,"$599,000",3.0,2.5,2140,,2.0,4.0,2005.0,0
1341,2024-06-26,Seattle,"$397,000",5.0,3.5,1670,15740.0,1.5,,1968.0,0
3615,2024-03-19,Seattle,"$712,000",5.0,4.0,2690,8300.0,1.0,3.0,2005.0,0
2062,2024-03-20,Redmond,Not disclosed,4.0,2.5,2350,10650.0,1.5,5.0,1970.0,0
3590,2024-02-06,Bellevue,"$517,000",2.0,2.0,1430,6660.0,2.5,4.0,1996.0,0
1515,2024-04-14,Seattle,"$637,000",4.0,2.5,2680,8060.0,2.0,3.0,1994.0,0
3787,2024-06-24,Redmond,"$588,000",3.0,2.5,2240,10250.0,1.0,3.0,,0
1037,2024-02-28,Seattle,"$464,000",4.0,2.5,1880,8070.0,1.5,3.0,1907.0,0
3349,2024-01-24,Seattle,"$550,000",3.0,2.0,2170,10880.0,1.0,3.0,2020.0,0
1540,2024-03-02,Kirkland,"$688,000",4.0,3.0,2790,7430.0,1.0,3.0,1934.0,0
1853,2024-06-17,Renton,"$260,000",1.0,1.0,1240,3140.0,2.5,3.0,2017.0,0
1685,2024-05-01,Redmond,"$385,000",2.0,2.0,1490,4830.0,1.0,3.0,2001.0,0
2078,2024-06-10,Bellevue,"$655,000",2.0,2.0,2160,8260.0,1.0,4.0,1991.0,0
3831,2024-01-03,,"$859,000",5.0,3.0,3730,11230.0,1.0,3.0,1976.0,0
1768,2024-03-30, Seattle,"$476,000",2.0,1.5,1870,13550.0,1.0,5.0,1958.0,0
3512,2024-06-24,Bellevue,"$975,000",5.0,3.0,2850,9900.0,1.0,5.0,1960.0,0
2211,2024-02-16, Kirkland,"$415,000",3.0,2.0,1660,6170.0,2.0,1.0,1903.0,0
3222,2024-03-31,Bellevue,"$700,000",4.0,2.0,2400,6340.0,2.0,1.0,2007.0,0
1859,2024-02-27,Bellevue,"$1,020,000",4.0,3.5,3270,4570.0,1.0,4.0,2004.0,0
2882,2024-05-08,Redmond,"$473,000",2.0,3.0,2020,14330.0,3.0,3.0,,0
2348,2024-04-20,Bellevue,"$1,002,000",4.0,2.5,3110,5290.0,1.5,5.0,1928.0,0
2683,2024-03-16,Kirkland,"$943,000",4.0,,3400,11950.0,2.0,3.0,2006.0,0
3652,2024-03-14,Bellevue,"$431,000",2.0,2.0,1570,9160.0,2.5,3.0,2000.0,0
3037,2024-03-30,Renton,"$457,000",4.0,4.0,2140,1580.0,1.0,5.0,1944.0,0
3315,2024-01-03,Bellevue,"$700,000",3.0,1.5,2750,9470.0,1.0,3.0,,0
2550,2024-02-14,Seattle,"$521,000",3.0,2.0,2210,8890.0,1.0,3.0,1989.0,0
3310,2024-05-16,Renton,"$477,000",4.0,3.0,2500,6490.0,2.0,3.0,1979.0,0
2091,2024-03-09,Seattle,"$350,000",2.0,1.5,1110,28930.0,1.5,3.0,1998.0,0
2816,2024-01-16,Bellevue,"$346,000",1.0,1.0,1320,7260.0,1.0,3.0,1997.0,0
3798,2024-01-06,Bellevue,"$263,000",2.0,1.5,890,9170.0,1.0,3.0,1991.0,0
3153,2024-02-27,Kirkland,"$831,000",4.0,3.5,3000,6130.0,2.0,4.0,1997.0,0
1072,2024-04-08,Bellevue,"$552,000",1.0,1.5,1730,8180.0,1.0,3.0,1924.0,0
1825,2024-02-05,Kirkland,"$365,000",1.0,2.0,1220,3700.0,1.0,3.0,1915.0,0
3622,2024-01-05,Renton,"$376,000",4.0,2.5,1790,27810.0,2.5,3.0,1958.0,0
1898,2024-01-03,Seattle,"$352,000",2.0,1.5,1350,2390.0,2.0,4.0,1981.0,0
1749,2024-06-02,Kirkland ,"$589,000",2.0,1.5,2310,5860.0,1.5,1.0,1984.0,0
3860,2024-02-04,Bellevue,"$477,000",3.0,2.0,1630,15440.0,1.0,3.0,1971.0,0
1758,2024-01-22,Renton,"$425,000",3.0,2.5,2440,7440.0,1.0,5.0,,0
2423,2024-02-29,Bellevue,"$379,000",1.0,1.0,1460,4120.0,2.0,2.0,1975.0,0
1179,2024-05-08,Renton,"$628,000",4.0,3.5,2910,3620.0,1.0,4.0,1964.0,0
1934,2024-02-08,Kirkland,"$581,000",3.0,1.5,2200,22970.0,3.0,4.0,1951.0,0
3813,2024-04-25,Redmond,"$599,000",2.0,2.0,2580,10210.0,1.0,3.0,1928.0,0
2545,2024-03-18,Bellevue,"$404,000",2.0,2.5,1590,4630.0,2.0,4.0,1979.0,0
3124,2024-02-09,Seattle,"$448,000",2.0,2.0,1730,19590.0,1.0,2.0,1908.0,0
2353,2024-04-19,Seattle,"$839,000",5.0,3.5,3440,11100.0,2.0,3.0,1963.0,0
1702,2024-06-19,Seattle,"$414,000",3.0,2.5,1790,9240.0,1.0,3.0,1915.0,0
2785,2024-06-13,Seattle,"$434,000",3.0,2.5,1680,10630.0,1.0,4.0,1937.0,0
3466,2024-01-17,Kirkland,"$279,000",1.0,1.0,1030,4110.0,1.5,3.0,1995.0,0
1088,2024-05-01,Bellevue,"$403,000",2.0,2.0,1240,,2.0,5.0,1927.0,0
1675,2024-05-26,Redmond,"$905,000",5.0,4.0,3180,3270.0,1.0,3.0,2008.0,0
2789,2024-06-25, Renton,"$307,000",2.0,2.5,1380,8340.0,2.0,3.0,1976.0,0
3549,2024-02-27,Seattle,"$349,000",2.0,1.0,1580,5140.0,2.0,4.0,1936.0,0
3366,2024-03-07,Redmond,"$625,000",3.0,1.5,2360,6770.0,1.5,1.0,1990.0,0
2853,2024-03-05,Bellevue,"$215,000",3.0,1.0,1100,6020.0,3.0,3.0,1903.0,0
2171,2024-01-26,Bellevue,"$1,082,000",6.0,3.0,3630,7460.0,2.0,4.0,2000.0,0
1891,2024-03-12,Seattle,"$530,000",3.0,2.5,1770,3200.0,2.0,3.0,2017.0,0
1503,2024-04-28,Renton ,"$484,000",3.0,2.0,2290,4880.0,1.0,,1912.0,0
2219,2024-03-28,Redmond,"$830,000",5.0,4.0,3160,18930.0,1.5,4.0,1986.0,0
3079,2024-01-22,Seattle,"$303,000",1.0,1.5,1220,7420.0,1.0,3.0,1922.0,0
2544,2024-01-19,Seattle,"$485,000",2.0,1.0,2080,5990.0,1.5,4.0,1975.0,0
2692,2024-04-02,Renton,"$726,000",5.0,3.0,3620,12210.0,2.0,4.0,2004.0,0
2436,2024-03-23,Renton,"$538,000",4.0,3.5,1810,16830.0,2.0,4.0,2018.0,0
2685,2024-02-22,Seattle,"$317,000",2.0,1.0,1340,5430.0,1.5,3.0,1945.0,0
2470,2024-05-27,Seattle,"$404,000",1.0,1.0,1500,9470.0,2.0,3.0,1948.0,0
3022,2024-03-18,Seattle,"$678,000",4.0,2.5,2820,10810.0,1.5,4.0,2003.0,0
2228,2024-02-13,Bellevue,"$408,000",2.0,1.0,1190,4800.0,2.0,4.0,2019.0,0
2513,2024-06-16,Redmond,"$448,000",3.0,2.5,1300,12700.0,2.5,4.0,1977.0,0
3029,2024-04-05, Bellevue,"$679,000",2.0,1.5,2370,9960.0,1.0,3.0,1902.0,0
2294,2024-04-22,Seattle,"$503,000",2.0,1.5,2180,2430.0,2.0,3.0,2016.0,0
2494,2024-01-29,Kirkland,"$595,000",3.0,2.0,2020,5670.0,1.5,3.0,1956.0,0
1533,2024-04-05,Bellevue,"$1,107,000",5.0,4.5,3910,6930.0,2.5,2.0,1914.0,0
1455,2024-01-30,Seattle,"$429,000",1.0,1.0,1600,9310.0,1.0,3.0,2011.0,0
1227,2024-01-29,Seattle,"$366,000",3.0,3.0,1490,11640.0,1.0,2.0,1944.0,0
2142,2024-05-14,Kirkland,"$366,000",3.0,1.5,1240,5140.0,1.0,3.0,1985.0,0
3462,2024-01-31,Redmond,"$565,000",,2.5,2100,,2.0,3.0,1986.0,0
1401,2024-01-24,Seattle,"$382,000",,1.0,1650,10180.0,2.0,3.0,1962.0,0
1833,2024-04-10,Bellevue,"$835,000",4.0,2.5,2860,8950.0,1.0,2.0,1991.0,0
1653,2024-04-30,Redmond,"$1,040,000",5.0,3.5,3870,30210.0,1.0,4.0,1959.0,0
3235,2024-03-21,Kirkland,"$255,000",1.0,1.0,1290,5990.0,2.5,2.0,1906.0,0
2224,2024-05-01,Redmond,"$619,000",3.0,3.0,2160,14190.0,1.0,4.0,1966.0,0
2873,2024-06-08,Renton,"$238,000",2.0,1.0,1190,6230.0,2.0,,1980.0,0
3092,2024-05-13,Renton,"$388,000",2.0,2.0,1640,13330.0,2.0,5.0,1968.0,0
3760,2024-01-19,Bellevue,"$473,000",2.0,2.5,1730,12130.0,2.0,4.0,2008.0,0
2645,2024-01-16,Seattle ,"$317,000",1.0,1.5,810,,2.0,4.0,1957.0,0
2167,2024-03-17,Kirkland,"$519,000",3.0,2.0,1760,7160.0,1.0,3.0,2007.0,0
3330,2024-04-28,Bellevue,"$624,000",3.0,2.5,2260,6040.0,2.0,4.0,1911.0,0
1441,2024-03-09,Renton,"$344,000",2.0,2.0,1550,5030.0,1.5,3.0,2010.0,0
2759,2024-02-15,Renton,"$518,000",3.0,2.0,2110,5600.0,2.0,3.0,1925.0,0
2375,2024-06-22, Renton,"$713,000",4.0,,3950,6410.0,1.0,3.0,1948.0,0
1339,2024-04-26,Seattle,"$476,000",1.0,1.0,1700,16380.0,2.0,4.0,1936.0,0
1027,2024-04-30,Bellevue,"$1,055,000",6.0,3.5,3760,8050.0,1.0,3.0,1921.0,0
1652,2024-05-15,Renton,"$359,000",3.0,2.5,2120,9650.0,2.0,1.0,1916.0,0
2804,2024-01-24,Redmond,"$294,000",3.0,2.5,1450,3470.0,2.0,1.0,,0
1025,2024-03-16,KIRKLAND,"$564,000",3.0,3.0,1980,5550.0,2.0,2.0,1996.0,0
3687,2024-01-19,Seattle,"$527,000",3.0,2.5,2240,6510.0,2.0,3.0,2019.0,0
3249,2024-06-17,Bellevue,"$587,000",2.0,1.5,1850,3860.0,1.0,3.0,1901.0,1
2385,2024-04-14,Renton,"$311,000",2.0,1.5,1570,6920.0,1.0,4.0,1990.0,0
1001,2024-01-31,Kirkland,"$723,000",4.0,2.5,"2,750 sqft",5310.0,1.0,4.0,1958.0,0
3377,2024-05-19,Renton,"$446,000",3.0,3.0,2440,7380.0,1.5,3.0,1907.0,0
2096,2024-06-18,Bellevue,"$551,000",2.0,1.5,1790,5740.0,1.0,5.0,1952.0,0
1721,2024-05-03,Bellevue,$0,3.0,2.5,2440,10380.0,2.0,2.0,1985.0,0
1061,2024-02-11,Redmond,"$1,194,000",6.0,5.0,4390,5710.0,2.0,5.0,,0
3858,2024-01-05,Bellevue,"$831,000",3.0,2.0,2820,6380.0,2.0,2.0,2019.0,0
2444,2024-06-24,Seattle,"$192,000",,1.0,1120,11820.0,2.0,4.0,1937.0,0
2733,2024-02-24,Kirkland,"$674,000",4.0,3.0,2590,9310.0,1.0,3.0,1905.0,0
2380,2024-05-03,Bellevue ,"$554,000",3.0,2.0,1930,3620.0,2.0,2.0,1947.0,0
1936,2024-02-14,Seattle,"$528,000",2.0,2.0,2120,7120.0,2.0,4.0,1926.0,0
1752,2024-04-27,Seattle ,"$375,000",2.0,1.5,1320,15960.0,2.0,3.0,2002.0,0
2377,2024-04-10,Redmond,"$247,000",1.0,1.5,830,11960.0,1.0,3.0,1984.0,0
3313,2024-04-09,Bellevue,"$567,000",3.0,1.0,2000,9630.0,2.5,4.0,1986.0,0
1434,2024-06-10,Kirkland,"$549,000",4.0,3.5,1920,3390.0,1.5,2.0,1956.0,0
2293,2024-01-28,Redmond,"$639,000",3.0,2.5,2200,5020.0,2.0,3.0,1990.0,0
3421,2024-02-21,Seattle,"$355,000",1.0,1.5,1420,5430.0,1.0,3.0,1917.0,0
3289,2024-01-17,Seattle,"$251,000",1.0,1.5,950,12410.0,2.5,3.0,2007.0,0
3317,2024-03-27,Seattle,"$334,000",2.0,1.5,1400,2510.0,2.0,4.0,2009.0,0
3944,2024-04-06,Seattle,"$381,000",2.0,1.0,1590,4650.0,1.0,4.0,1976.0,0
3322,2024-02-14,Seattle,"$686,000",3.0,2.5,2500,8410.0,2.0,5.0,2000.0,0
1424,2024-05-26,Seattle,"$384,000",3.0,2.0,1530,8050.0,3.0,4.0,1995.0,0
1242,2024-06-06,Kirkland,"$593,000",5.0,4.5,2490,3900.0,1.0,4.0,1910.0,0
3266,2024-06-29,Seattle,"$363,000",1.0,1.0,1540,10470.0,1.0,2.0,1905.0,0
1799,2024-06-05,Kirkland,"$624,000",3.0,2.5,2430,3010.0,2.0,2.0,1961.0,0
3508,2024-06-25,Renton,"$553,000",2.0,2.0,1900,4270.0,1.5,3.0,2020.0,1
1132,2024-03-09,Renton,"$420,000",4.0,2.5,1720,4180.0,1.5,5.0,1967.0,0
1691,2024-02-25,Seattle,"$702,000",4.0,3.0,2750,2660.0,3.0,3.0,2009.0,0
2288,2024-04-13,Seattle,"$820,000",5.0,4.5,3350,2970.0,1.0,3.0,1998.0,0
3422,2024-03-01,Seattle,"$469,000",2.0,1.0,1900,3860.0,3.0,3.0,1977.0,0
1195,2024-04-20,Seattle,"$441,000",3.0,2.5,2200,7980.0,2.0,3.0,,0
3979,2024-03-07,Kirkland,"$524,000",2.0,1.5,2040,4560.0,2.0,,1914.0,0
2059,2024-03-08,Bellevue,"$349,000",2.0,1.0,1320,18190.0,1.0,2.0,1912.0,0
1820,2024-05-19,Seattle,"$496,000",2.0,2.0,1790,6470.0,2.0,4.0,1959.0,0
1753,2024-03-13,Seattle,"$457,000",2.0,1.0,2090,,2.0,3.0,1927.0,0
3091,2024-02-03,BELLEVUE,"$503,000",2.0,2.5,1320,6940.0,1.0,1.0,1972.0,1
1171,2024-01-04,Seattle,"$714,000",0.0,3.5,2750,8110.0,1.0,5.0,1995.0,0
2152,2024-03-31,Renton,"$561,000",,2.5,2720,2960.0,2.0,5.0,1942.0,0
1834,2024-01-12,Redmond,"$684,000",0.0,3.5,2630,9650.0,2.5,4.0,,0
1633,2024-03-31,Seattle,"$713,000",5.0,3.5,3420,6140.0,2.0,3.0,1904.0,0
3754,2024-01-19,Seattle,"$817,000",4.0,2.5,3250,,2.0,2.0,,0
2777,2024-03-31,Kirkland,"$635,000",3.0,2.5,2310,13490.0,1.5,4.0,1924.0,0
3719,2024-06-04,Seattle,"$282,000",3.0,2.5,1150,4490.0,2.0,3.0,1949.0,0
1220,2024-06-12,Bellevue,"$618,000",2.0,1.0,2200,6790.0,2.0,3.0,1972.0,0
3959,2024-03-19,Seattle,"$801,000",5.0,3.5,3450,7910.0,1.5,3.0,1988.0,0
3722,2024-03-31,Kirkland,"$360,000",1.0,1.0,1570,6510.0,1.0,3.0,1965.0,0
3298,2024-01-21,Seattle,"$646,000",4.0,2.5,2580,5910.0,1.0,5.0,1915.0,0
2158,2024-04-01,Seattle,"$994,000",5.0,3.0,4220,10060.0,1.0,2.0,1943.0,0
2697,2024-05-25,,"$307,000",2.0,2.0,1320,8700.0,1.0,2.0,1980.0,0
2524,2024-02-03,Kirkland,"$472,000",3.0,3.0,1530,5280.0,2.0,4.0,2008.0,0
3945,2024-06-26,Seattle,"$339,000",1.0,1.0,1520,5480.0,1.0,3.0,1904.0,0
2471,2024-03-15,Renton,$0,4.0,2.0,3270,6420.0,2.0,3.0,1928.0,0
2237,2024-05-26,Seattle,"$520,000",4.0,2.5,2270,18840.0,1.0,4.0,1921.0,0
1268,2024-05-30,Seattle,"$369,000",3.0,2.5,1550,7330.0,2.0,4.0,1957.0,0
2725,2024-01-01,BELLEVUE,"$624,000",2.0,2.5,1950,2390.0,2.0,3.0,1930.0,0
2325,2024-04-18,seattle,"$617,000",4.0,4.0,2810,4300.0,1.0,4.0,1915.0,0
2926,2024-02-12,Seattle,"$381,000",2.0,1.0,1580,10600.0,2.0,4.0,1961.0,0
2322,2024-03-24,Bellevue,"$495,000",2.0,2.0,"1,440 sqft",,1.5,5.0,1977.0,0
1528,2024-06-12,Renton,"$448,000",4.0,3.0,1970,5900.0,2.0,3.0,2008.0,0
1692,2024-06-30,Renton,"$358,000",2.0,1.5,1860,20520.0,1.0,3.0,1961.0,0
1583,2024-06-02,Seattle,"$458,000",1.0,1.0,1710,11930.0,3.0,4.0,1974.0,0
2704,2024-03-05,Redmond,"$174,000",2.0,1.0,630,10920.0,1.0,2.0,1929.0,0
3351,2024-03-28,Seattle,"$639,000",4.0,2.5,2610,3510.0,2.0,4.0,1957.0,0
2165,2024-06-13,Seattle,"$609,000",4.0,2.5,2530,3690.0,1.0,3.0,1967.0,0
3018,2024-06-12,Seattle,"$698,000",3.0,2.5,2820,14900.0,1.0,3.0,,0
1737,2024-01-23,Seattle,"$499,000",2.0,2.0,1990,6310.0,1.0,4.0,1914.0,0
2730,2024-05-01,Bellevue,"$747,000",3.0,3.0,2320,22300.0,2.0,,2017.0,0
1714,2024-02-26,Renton,"$581,000",4.0,2.5,3130,9070.0,3.0,3.0,1973.0,0
1673,2024-01-13,Renton,"$493,000",3.0,2.5,2520,8160.0,1.0,3.0,1941.0,0
1254,2024-04-01,Seattle,"$265,000",2.0,2.0,1350,8780.0,3.0,4.0,,0
2359,2024-04-18,Redmond,"$321,000",1.0,1.5,1100,3500.0,2.0,3.0,1931.0,0
3934,2024-01-12,Renton,"$453,000",3.0,3.0,1720,12050.0,1.0,5.0,1931.0,1
1296,2024-01-26, Renton,"$541,000",3.0,1.5,2360,4190.0,1.0,3.0,2050.0,0
3727,2024-02-14,Kirkland,"$496,000",,2.5,2020,16930.0,1.0,2.0,2000.0,0
3643,2024-03-03,Redmond,"$540,000",3.0,2.5,1850,21340.0,1.0,3.0,1920.0,0
2760,2024-02-19,Renton,"$319,000",2.0,2.0,2090,2670.0,1.0,4.0,1906.0,0
1561,2024-04-06,Seattle,"$499,000",3.0,2.5,2070,8570.0,1.5,3.0,1955.0,0
2615,2024-01-17,Kirkland,"$818,000",4.0,3.5,2940,5740.0,1.0,2.0,2019.0,0
1993,2024-06-16,Kirkland,"$617,000",3.0,2.5,2590,5550.0,1.0,3.0,1912.0,0
1527,2024-05-27,Renton,"$469,000",4.0,3.5,2490,,2.5,4.0,1930.0,0
3099,2024-06-11,Seattle,"$674,000",4.0,3.0,"2,530 sqft",5950.0,1.0,3.0,1995.0,0
3415,2024-04-26,Bellevue,"$904,000",5.0,3.5,3140,8860.0,2.0,3.0,1990.0,0
1329,2024-02-03,Redmond,"$407,000",2.0,1.5,1300,7440.0,2.0,5.0,1989.0,0
1271,2024-01-13,Seattle,"$742,000",4.0,4.0,2800,2500.0,3.0,4.0,1911.0,0
2141,2024-06-03, Bellevue,"$958,000",4.0,2.0,3120,15810.0,1.5,3.0,1985.0,0
1302,2024-06-09,Seattle,"$486,000",2.0,2.0,1600,5370.0,1.5,4.0,1989.0,0
1366,2024-01-23,Bellevue,"$504,000",,2.0,1630,7600.0,1.0,4.0,1921.0,0
1632,2024-01-16,Kirkland,"$758,000",5.0,3.0,3080,,2.0,4.0,1918.0,0
3046,2024-04-03,Seattle,"$742,000",5.0,2.5,2820,6820.0,1.5,3.0,1984.0,0
2241,2024-04-02,Renton,"$287,000",2.0,1.5,1460,4470.0,1.0,3.0,,0
1537,2024-04-02,Bellevue,"$802,000",5.0,2.5,2640,11020.0,1.5,3.0,2006.0,0
2386,2024-01-20,Seattle,"$390,000",1.0,,1360,3370.0,2.0,5.0,1964.0,0
2295,2024-01-26,Seattle,"$1,002,000",6.0,3.5,3760,13420.0,1.0,3.0,2002.0,0
2262,2024-03-25,Bellevue,"$818,000",4.0,2.5,2970,4840.0,1.5,3.0,1904.0,0
1192,2024-03-18,Seattle,"$433,000",3.0,2.0,2070,6220.0,1.0,4.0,1969.0,0
2822,2024-03-16,Bellevue,"$1,123,000",5.0,4.5,3550,15080.0,2.0,3.0,1996.0,0
2946,2024-05-11,RENTON,"$486,000",3.0,2.5,2280,,2.0,,1907.0,0
1375,2024-06-09,Seattle,"$647,000",3.0,2.0,2430,8190.0,2.0,5.0,1965.0,0
2352,2024-01-16,Kirkland,"$438,000",1.0,1.5,1650,6950.0,1.0,3.0,1949.0,0
3644,2024-03-30,Renton,"$421,000",2.0,2.0,2190,8900.0,2.0,2.0,,0
1292,2024-05-28,Seattle,"$532,000",3.0,2.0,2080,6810.0,1.0,3.0,1912.0,0
3311,2024-04-07,Renton,"$523,000",5.0,3.5,2530,5910.0,2.5,3.0,1983.0,0
2817,2024-04-27,Kirkland,"$350,000",1.0,1.5,1030,16700.0,2.0,5.0,1995.0,0
2691,2024-06-29,Kirkland,"$720,000",4.0,3.5,2560,12610.0,2.5,3.0,1997.0,0
2079,2024-04-25,Redmond ,"$514,000",3.0,2.0,2080,8780.0,1.5,2.0,1928.0,0
3187,2024-06-02,Kirkland,"$638,000",4.0,3.0,2390,9320.0,2.0,3.0,1990.0,0
2635,2024-06-25,Renton,"$437,000",3.0,3.0,2020,7520.0,2.0,5.0,1964.0,0
3733,2024-01-29,Redmond,"$452,000",1.0,1.0,1840,7560.0,2.0,3.0,1976.0,0
1880,2024-01-06,Redmond,"$528,000",2.0,1.0,1580,5210.0,1.0,4.0,2014.0,0
3255,2024-03-19,Renton,"$440,000",2.0,1.5,1900,5040.0,1.0,5.0,,0
2486,2024-01-30,Seattle,"$590,000",3.0,1.0,2160,31510.0,2.0,4.0,1992.0,0
2163,2024-04-13,kirkland,"$295,000",2.0,1.5,1020,10130.0,1.0,4.0,2013.0,0
3093,2024-03-29,Redmond,"$215,000",2.0,1.5,760,4890.0,2.0,3.0,1972.0,0
3234,2024-02-03, Renton,"$388,000",1.0,1.0,980,12710.0,2.0,2.0,1924.0,1
1180,2024-02-01, Kirkland,"$878,000",5.0,3.5,3350,9610.0,2.0,3.0,1923.0,0
